SYMBOL HCT15_LARGE_INTESTINE power
DRP2 0.0183 1.0127653840968
ATN1 0.0173 1.01206363186313
DSC1 0.0218 1.01522535099568
DSC2 0.0218 1.01522535099568
DSC3 0.0218 1.01522535099568
DSCAM 0.0149 1.01038140975696
RCAN1 0.0023 1.0015955099891
DSG1 0.0218 1.01522535099568
DSG2 0.0218 1.01522535099568
AGT 0.0162 1.01129226601077
DSG3 0.0218 1.01522535099568
TSC22D3 0.0183 1.0127653840968
DSP -0.0078 0.994608041068293
EPYC -0.004 0.997231251352069
DSPP 0.0014 1.00097087704908
SLC26A2 -0.0159 0.989039468996991
DTNA 0.0218 1.01522535099568
DTNB 0.0126 1.00877190410723
HBEGF -0.0159 0.989039468996991
DTX1 0.029 1.02030465924846
DTYMK 0.0274 1.01917373240678
ECM2 0.0043 1.00298497908078
DUSP1 -0.0345 0.976370086231732
DUSP2 0.0033 1.0022900037583
DUSP3 0.014 1.00975129759669
DUSP4 0.0173 1.01206363186313
DUSP5 0.0178 1.01241444717777
DUSP6 -0.004 0.997231251352069
DUSP7 -0.0124 0.991441806590304
AGTR1 -0.0108 0.99254196068119
DUSP8 0.0492 1.03469101020826
DUSP9 0.0583 1.04123809454856
DUT 4e-04 1.00027729731202
DVL1 0.1105 1.07960233333138
DVL2 -7e-04 0.999514914665561
DVL3 -0.0139 0.990411519649093
DYRK1A 0.0593 1.04196007598888
AGTR2 0.0251 1.01755022086498
TOR1A -0.0305 0.979080915191884
E2F1 0.0099 1.00688575563559
APLNR 0.0252 1.01762075451613
E2F2 0.0115 1.00800304711529
E2F3 0.0072 1.00500313378482
E2F4 -0.008 0.994470168673214
E2F5 -0.0142 0.990205590774956
E2F6 0.0067 1.00465488659063
E4F1 0 1
EBF1 -0.0345 0.976370086231732
GPR183 0.0182 1.01269518698262
ECE1 0.0115 1.00800304711529
AGXT 0.0274 1.01917373240678
TYMP 0.0067 1.00465488659063
ECH1 -0.0266 0.981731219813741
ECHS1 0.0163 1.01136236587851
ECM1 0.0288 1.0201632247926
ECT2 -0.0139 0.990411519649093
EDA -0.005 0.996540262827868
ABCA1 0.0043 1.00298497908078
NR0B1 -0.005 0.996540262827868
S1PR1 -0.0155 0.989313726983223
LPAR1 0.0043 1.00298497908078
S1PR3 0.0043 1.00298497908078
EDN1 -0.0078 0.994608041068293
EDN2 0.0115 1.00800304711529
EDN3 -0.0015 0.998960819551523
EDNRA -0.0116 0.99199173112201
AHCY 0.0099 1.00688575563559
EDNRB 0.0182 1.01269518698262
PHC1 -0.0999 0.933097666696997
PHC2 0.0115 1.00800304711529
EEF1A1 -0.014 0.990342871933025
PLAC4 0.0149 1.01038140975696
EEF1A2 -0.0015 0.998960819551523
PGAM5 0.0577 1.04080514583424
B3GNT6 0.0022 1.00152608708476
HIGD2A -0.0345 0.976370086231732
KRT24 0.0082 1.00569999035764
CYS1 0.0067 1.00465488659063
EIF2C3 0.0115 1.00800304711529
EIF2C4 0.0115 1.00800304711529
SCAMP5 -0.0018 0.998753113085276
EEF1B2 0.0453 1.03189773409438
EEF1D -0.0024 0.998337829704366
LINC00189 0.0023 1.0015955099891
EEF1G 0.0252 1.01762075451613
EEF2 -0.0266 0.981731219813741
EIF2D 0.0162 1.01129226601077
EFNA1 0.01 1.00695555005672
EFNA2 -0.0266 0.981731219813741
EFNA3 0.01 1.00695555005672
EFNA4 0.01 1.00695555005672
EFNA5 -0.0159 0.989039468996991
EFNB1 -0.005 0.996540262827868
EFNB2 -0.0114 0.992129259908872
EFNB3 -7e-04 0.999514914665561
EGF 0.0368 1.02583592442362
CELSR3 -0.0124 0.991441806590304
CELSR2 0.0666 1.04724572867421
MEGF6 0.0039 1.00270693114403
MEGF8 -0.0266 0.981731219813741
MEGF9 -0.0305 0.979080915191884
EGFR 1.7812 3.43711947269713
EGR1 -0.0159 0.989039468996991
SDR16C5 -0.0142 0.990205590774956
AAED1 0.0043 1.00298497908078
ZNF367 0.0043 1.00298497908078
EGR2 0.0357 1.02505406172515
AHR 0.0049 1.00340219555873
EGR3 0.0363 1.02548045838538
EMX2OS 0.0178 1.01241444717777
PPAPDC1A 0.0178 1.01241444717777
METTL15 -0.0167 0.988491181093208
EGR4 -0.006 0.995849753094458
EHHADH -0.0139 0.990411519649093
MPZL3 -0.0236 0.98377479650774
IMMP1L -0.0167 0.988491181093208
OR56B4 0.0091 1.00632757439246
KRT78 0.0318 1.02228680174338
RILPL2 0.019 1.01325690015909
DNAH10 -0.0847 0.942980602835902
AMN1 -0.0037 0.997438641323161
EIF1AX 0.0905 1.06473912897875
DTX3 0.0318 1.02228680174338
METTL7B 0.0318 1.02228680174338
C12orf77 -0.0277 0.980982972455252
ZFC3H1 0.021 1.01466254658088
PLBD2 0.029 1.02030465924846
FAM71C 0.0349 1.02448580862668
RMST -0.004 0.997231251352069
CCER1 -0.004 0.997231251352069
FAM86A 0 1
EIF2S1 -0.0047 0.996747509096994
PIANP 0.0173 1.01206363186313
DCP1B 0.0173 1.01206363186313
ANO6 -0.0046 0.996816600764067
ARID2 0.0318 1.02228680174338
METTL21C 0.0182 1.01269518698262
EEF1DP3 0.0052 1.00361086887502
EIF2B1 1.5505 2.92918639463991
VSTM4 -0.009 0.993781093322555
PAOX 0.0163 1.01136236587851
FAM24B 0.0163 1.01136236587851
EIF2S3 0.0905 1.06473912897875
LINC00638 0.0133 1.00926148205079
ADCY4 0.0529 1.0373480305873
EPHA2 0.0115 1.00800304711529
C14orf183 0.0054 1.00375000852805
FAM227B 4e-04 1.00027729731202
DNM1P46 0.0181 1.01262499473396
CT62 0.0219 1.01529572349355
GRAMD2 -0.0018 0.998753113085276
AHSG -0.0139 0.990411519649093
MGC15885 0.0219 1.01529572349355
LCTL 0.0219 1.01529572349355
UBR1 0.0386 1.02711662270036
PATL2 0.0386 1.02711662270036
MGC23284 0.0217 1.0151549833755
LINC00311 0.0217 1.0151549833755
LDHD 0.0159 1.01108199555891
FUK -0.008 0.994470168673214
MLKL 0.0159 1.01108199555891
EIF4A1 -7e-04 0.999514914665561
ZNF778 0.0217 1.0151549833755
ACSF3 0.0217 1.0151549833755
WDR90 0 1
EME2 0 1
NLRC3 0 1
NSMCE1 0 1
EIF4A2 -0.0139 0.990411519649093
ZNF48 0 1
EIF4B 0.0318 1.02228680174338
EIF4E 0.0014 1.00097087704908
EIF4EBP1 0.0173 1.01206363186313
EIF4EBP2 -0.002 0.998614666101029
EIF4G1 -0.0139 0.990411519649093
EIF4G2 0.0091 1.00632757439246
EIF5 0.0133 1.00926148205079
EIF5A -7e-04 0.999514914665561
C20orf201 -0.0015 0.998960819551523
AIF1 0.1441 1.10504107775612
CELA1 0.0318 1.02228680174338
ELANE -0.0266 0.981731219813741
SERPINB1 -0.0078 0.994608041068293
DZIP1L 0.0074 1.00514246646013
TTC21A 0.0256 1.01790293801601
ELAVL2 -0.0117 0.991922973877825
ELAVL1 -0.0266 0.981731219813741
ELAVL3 -0.0266 0.981731219813741
ELAVL4 0.0106 1.00737441819214
C19orf59 -0.0266 0.981731219813741
ZNF627 -0.0266 0.981731219813741
DAND5 -0.0266 0.981731219813741
ELF1 -0.0125 0.991373087462662
ZNF585A -0.0266 0.981731219813741
NLRP7 -0.0173 0.988080164642491
GGN -0.0266 0.981731219813741
CADM4 -0.0266 0.981731219813741
THAP8 -0.0266 0.981731219813741
U2AF1L4 -0.0266 0.981731219813741
ZNF626 -0.0266 0.981731219813741
FAM129C -0.0266 0.981731219813741
ELF2 -0.0116 0.99199173112201
C19orf76 0.0087 1.00604859981997
LCE4A -0.0353 0.975828821778009
ALG14 0.0613 1.04340554105528
FAM76A 0.0115 1.00800304711529
LINC00466 0.0177 1.01234427438784
ELF3 0.0031 1.00215106649088
C1orf168 0.0154 1.0107316419568
TMEM201 0.0119 1.00828256365076
TMEM61 0.0106 1.00737441819214
CYP4Z1 0.0518 1.03655739369193
C1orf86 0.7307 1.65944406360746
A2M -0.0999 0.933097666696997
ABCA2 0.038 1.02668954572
ELF4 0.0027 1.00187324973175
CDCP2 0.0106 1.00737441819214
SLC5A9 0.0518 1.03655739369193
CC2D1B 0.0106 1.00737441819214
NBPF11 0.0288 1.0201632247926
NUDT17 0.0288 1.0201632247926
FLJ23867 -0.0018 0.998753113085276
TXLNA 0.0115 1.00800304711529
ELF5 -0.0167 0.988491181093208
TCTEX1D1 0.0177 1.01234427438784
PLD5 0.0162 1.01129226601077
C1orf100 0.0298 1.02087059318246
SPAG17 0.0288 1.0201632247926
SLFNL1 0.0115 1.00800304711529
KRTCAP2 0.01 1.00695555005672
CRTC2 0.01 1.00695555005672
C1orf126 0.009 1.00625782349778
ELK1 -0.005 0.996540262827868
IBA57 0.0162 1.01129226601077
FAM209A -0.0015 0.998960819551523
LINC00656 0.0307 1.02150764408436
ELK2AP 0.379 1.30044014654848
RNF215 0.0221 1.01543648312367
APOBEC3A 0.0221 1.01543648312367
APOBEC3F 0.0221 1.01543648312367
FOXD4L1 -0.0024 0.998337829704366
PCDP1 0.5483 1.46236150631192
ELK3 -0.004 0.997231251352069
VWA3B 0.0504 1.03555200002198
CREG2 0.0142 1.00989128855289
ALMS1P -0.006 0.995849753094458
TET3 -0.006 0.995849753094458
ELK4 0.0162 1.01129226601077
GKN2 -0.006 0.995849753094458
C2orf51 -0.0146 0.989931085545851
ANKRD23 0.0033 1.0022900037583
APLF -0.006 0.995849753094458
PIKFYVE -0.0153 0.989450884494147
ELN -0.0528 0.964063446049229
KRTCAP3 0.0126 1.00877190410723
LOC200726 0.0453 1.03189773409438
TMEM17 -0.006 0.995849753094458
SPRED2 -0.006 0.995849753094458
TIGD1 0.0274 1.01917373240678
LOC200772 0.0274 1.01917373240678
ALG1L 0.099 1.07103082319145
C3orf67 -0.0179 0.987669319093169
KCTD6 -0.0179 0.987669319093169
LIPH -0.0139 0.990411519649093
ARL13B 0.0171 1.01192333977707
DHFRL1 0.0171 1.01192333977707
EML1 -0.0293 0.979895630586605
HTR3D -0.0139 0.990411519649093
RPL22L1 -0.0139 0.990411519649093
SLC51A -0.0139 0.990411519649093
FBXO45 -0.0139 0.990411519649093
KLHDC8B -0.0124 0.991441806590304
MUC20 -0.0139 0.990411519649093
GABRR3 0.0171 1.01192333977707
EMD 0.0583 1.04123809454856
MARK2 0.0252 1.01762075451613
CEP112 0.0122 1.00849225191659
DHRS7C -7e-04 0.999514914665561
FAM18B2 -7e-04 0.999514914665561
CENPV 0.0339 1.0237759352287
FLCN 0.0196 1.01367838949737
PLD6 0.0196 1.01367838949737
ARHGAP27 0.5494 1.46347692642112
ZNF385C 0.0082 1.00569999035764
SAMD14 0.0209 1.01459221796997
EMP1 0.0489 1.03447587463018
C17orf108 0.0082 1.00569999035764
SLC16A13 -7e-04 0.999514914665561
C17orf74 -7e-04 0.999514914665561
STRA13 0.0355 1.02491196890794
LRRC45 0.0355 1.02491196890794
SLC39A11 0.0122 1.00849225191659
AMZ2P1 0.0122 1.00849225191659
TRIM65 0.0122 1.00849225191659
UNC13D 0.0122 1.00849225191659
RDM1 0.0082 1.00569999035764
EMP2 0 1
SPNS3 -7e-04 0.999514914665561
EMP3 0.0087 1.00604859981997
FBXO15 0.0036 1.00249844577676
RAB12 0.0286 1.02002180994236
DLGAP1-AS3 0.0152 1.01059153451095
EMR1 -0.0266 0.981731219813741
ZBTB7C 0.0322 1.02257027912562
ZNF584 -0.0173 0.988080164642491
ZSCAN4 -0.0173 0.988080164642491
PTPLB -0.0289 0.980167353011025
STT3B 0.0489 1.03447587463018
EMX1 -0.006 0.995849753094458
LOC201617 0.0171 1.01192333977707
DNAH12 -0.0179 0.987669319093169
PDE12 -0.0179 0.987669319093169
FAM116A -0.0179 0.987669319093169
TIGIT -0.0289 0.980167353011025
LOC201651 -0.0108 0.99254196068119
CTTN 0.0022 1.00152608708476
C4orf46 -0.0197 0.986437807143117
SLC10A4 0.0324 1.02271204729319
TIGD4 -0.0197 0.986437807143117
TMEM154 -0.0197 0.986437807143117
EMX2 0.0178 1.01241444717777
C4orf34 -0.0238 0.983638425815153
EN1 0.034 1.02384690042844
TMEM192 -0.0558 0.962060815369042
RWDD4 0.0215 1.01501426276682
CCDC111 0.0215 1.01501426276682
AIM1 0.0044 1.00305450311131
EN2 0.0109 1.0075839175948
TAPT1 -0.0153 0.989450884494147
FLJ39653 -0.0153 0.989450884494147
SPATA24 -0.0159 0.989039468996991
DNAJC18 -0.0159 0.989039468996991
ENDOG -0.0305 0.979080915191884
FAM153B -0.0345 0.976370086231732
RANBP3L -0.0043 0.997023904502027
LOC202181 -0.0345 0.976370086231732
ENG -0.0305 0.979080915191884
CCDC125 0.0379 1.02661838348993
C5orf27 0.0045 1.00312403196104
ENO1 0.0119 1.00828256365076
GAPT 0.0379 1.02661838348993
CMYA5 0.0045 1.00312403196104
STK32A -0.0159 0.989039468996991
OSTCP1 -0.0284 0.980507112001979
TCTE1 -0.002 0.998614666101029
KHDRBS2 -0.0126 0.991304373098102
ENO2 0.0173 1.01206363186313
TRIM39-RPP21 0.0342 1.02398884558558
ENO3 -7e-04 0.999514914665561
LOC202781 0.0109 1.0075839175948
ENPEP 0.0368 1.02583592442362
C7orf33 0.0246 1.01719762593522
ENSA 0.0288 1.0201632247926
TMEM184A 0.0049 1.00340219555873
AK1 -0.0305 0.979080915191884
SLC29A1 -0.002 0.998614666101029
ADCK5 -0.0024 0.998337829704366
TSNARE1 -0.0024 0.998337829704366
TUBB 0.0342 1.02398884558558
R3HCC1 0.0363 1.02548045838538
PRSS55 -0.0108 0.99254196068119
C8orf74 -0.0108 0.99254196068119
HTRA4 0.0173 1.01206363186313
ADAM32 0.0173 1.01206363186313
C8orf47 -0.0142 0.990205590774956
LGI3 0.0363 1.02548045838538
C9orf91 0.0043 1.00298497908078
C9orf72 -0.0117 0.991922973877825
CCDC171 -0.0228 0.984320468367326
NAIF1 -0.0305 0.979080915191884
FAM219A 0.0135 1.00940140509944
CCDC107 0.0135 1.00940140509944
ANKS6 0.0043 1.00298497908078
EP300 0.0221 1.01543648312367
SUSD3 0.0043 1.00298497908078
EPAS1 -0.0128 0.991166958656908
CXorf61 0.0251 1.01755022086498
SLC25A43 0.0027 1.00187324973175
FAM226A -0.005 0.996540262827868
ZCCHC5 -0.005 0.996540262827868
NRK 0.0183 1.0127653840968
EPB41 0.0115 1.00800304711529
DDX26B 0.0027 1.00187324973175
ZNF449 0.0027 1.00187324973175
VMA21 0.0583 1.04123809454856
TMEM31 0.0183 1.0127653840968
PAGE2 -0.005 0.996540262827868
EPB41L1 0.0099 1.00688575563559
EPB41L2 0.0056 1.00388916747127
EPB42 0.0386 1.02711662270036
ANO5 -0.0167 0.988491181093208
EPB49 0.0363 1.02548045838538
AK2 0.0115 1.00800304711529
STOM -0.0305 0.979080915191884
RPSAP52 0.021 1.01466254658088
EPHA1 0.0246 1.01719762593522
EPHA3 0.0171 1.01192333977707
CERS3 0.0181 1.01262499473396
EPHA4 -0.0153 0.989450884494147
EPHA5 -0.021 0.985549336939371
PDILT 0 1
EPHA7 0.0217 1.0151549833755
EPHA8 0.0115 1.00800304711529
EPHB1 0.0074 1.00514246646013
EPHB2 0.0115 1.00800304711529
NLRP11 -0.0173 0.988080164642491
HIPK1 0.0288 1.0201632247926
EPHB3 -0.0139 0.990411519649093
SLC44A5 -0.0143 0.990136957332295
AK4 0.0177 1.01234427438784
EPHB4 0.0094 1.00653685608743
EPHB6 0.0246 1.01719762593522
FAM123C -0.0345 0.976370086231732
EPHX1 0.0162 1.01129226601077
LINC00116 0.0142 1.00989128855289
EPHX2 1.1465 2.21376180462549
C2orf69 0.0362 1.02540937995996
STX2 0.0577 1.04080514583424
C3orf58 0.0074 1.00514246646013
CLN8 -0.0029 0.99799189212829
SENP5 -0.0139 0.990411519649093
EPO 0.0094 1.00653685608743
EPOR -0.0266 0.981731219813741
KIAA2018 -0.0289 0.980167353011025
EPRS 0.0162 1.01129226601077
TRIML2 0.1458 1.10634397062006
EPS8 0.0489 1.03447587463018
EPS15 0.0106 1.00737441819214
NR2F6 -0.0266 0.981731219813741
AQPEP -0.0159 0.989039468996991
SLC36A1 -0.0159 0.989039468996991
ERBB2 0.0082 1.00569999035764
C6orf163 0.0217 1.0151549833755
PIP5K1P1 -0.0078 0.994608041068293
ERBB3 0.0318 1.02228680174338
ERBB4 -0.0153 0.989450884494147
ERCC1 -0.0159 0.989039468996991
ERCC2 -0.0159 0.989039468996991
EREG 0.0014 1.00097087704908
AKT1 0.0133 1.00926148205079
EYA4 0.0056 1.00388916747127
DHRSX 0.0905 1.06473912897875
ERCC3 0.0143 1.00996129130891
SFTA1P -0.0157 0.98917658848505
ERCC4 0 1
ERCC5 0.0182 1.01269518698262
ERCC6 -0.009 0.993781093322555
ERF -0.0266 0.981731219813741
ERG 0.0593 1.04196007598888
ERH -0.0047 0.996747509096994
AKT2 -0.0266 0.981731219813741
ERN1 0.0122 1.00849225191659
ERV3-1 -0.0953 0.936077575335093
FBL -0.0266 0.981731219813741
ESD -0.0125 0.991373087462662
ESR1 0.0056 1.00388916747127
ABCA3 0 1
ALAD 0.0043 1.00298497908078
ESR2 -0.0047 0.996747509096994
ESRRA 0.0252 1.01762075451613
ESRRB -0.0293 0.979895630586605
ESRRG 0.0162 1.01129226601077
ETF1 -0.0159 0.989039468996991
ETFA -0.0018 0.998753113085276
ETFB 0.0087 1.00604859981997
ALAS1 -0.0124 0.991441806590304
ETFDH -0.0197 0.986437807143117
ETS1 2.2296 4.690039261647
ETS2 0.0593 1.04196007598888
ETV1 0.0049 1.00340219555873
ETV2 -0.0266 0.981731219813741
ETV3 -0.0121 0.991647992555022
ETV4 0.014 1.00975129759669
ETV5 -0.0139 0.990411519649093
ALAS2 -0.005 0.996540262827868
ETV6 0.0489 1.03447587463018
EVC 0.0193 1.01346762291667
MECOM -0.0139 0.990411519649093
EVI2A 0.0082 1.00569999035764
EVI2B 0.0082 1.00569999035764
EVPL 0.0122 1.00849225191659
EVX1 0.0036 1.00249844577676
ALB 0.0014 1.00097087704908
EWSR1 0.0221 1.01543648312367
EXT1 -0.0088 0.993918870184885
EXT2 -0.0167 0.988491181093208
EXTL1 0.0115 1.00800304711529
EXTL2 -0.0155 0.989313726983223
EXTL3 0.0173 1.01206363186313
EYA1 -0.0142 0.990205590774956
EYA2 0.5266 1.44053029365961
ALCAM -0.0289 0.980167353011025
EYA3 0.0115 1.00800304711529
EZH1 0.0082 1.00569999035764
EZH2 0.0246 1.01719762593522
F2 -0.0167 0.988491181093208
F2R 0.0045 1.00312403196104
ABCD1 0.0583 1.04123809454856
F2RL1 0.0045 1.00312403196104
F2RL2 0.0045 1.00312403196104
F3 0.0613 1.04340554105528
F5 -0.0116 0.99199173112201
F7 0.0728 1.0517559647607
F8 0.0583 1.04123809454856
F9 0.0027 1.00187324973175
F10 0.0728 1.0517559647607
ALDH1A1 0.0043 1.00298497908078
F11 0.0215 1.01501426276682
F12 -0.0345 0.976370086231732
F13A1 -0.0078 0.994608041068293
F13B 0.0031 1.00215106649088
FAAH 0.0518 1.03655739369193
FABP4 -0.0142 0.990205590774956
FABP1 -0.0146 0.989931085545851
FABP2 -0.0116 0.99199173112201
ALDH2 0.029 1.02030465924846
FABP3 0.0115 1.00800304711529
FABP5 -0.0142 0.990205590774956
FABP6 -0.0345 0.976370086231732
FABP7 0.0076 1.00528181845239
FANCA 0.0217 1.0151549833755
FANCC 0.0043 1.00298497908078
FANCD2 -0.0118 0.991854221399365
FANCE -0.002 0.998614666101029
ALDH3A1 0.0385 1.0270454308686
ACSL1 0.0215 1.01501426276682
ACSL3 -0.0153 0.989450884494147
ACSL4 0.0183 1.0127653840968
FAH -0.0029 0.99799189212829
PTK2B 0.0363 1.02548045838538
BPTF 0.0122 1.00849225191659
FANCB 0.0905 1.06473912897875
FANCF -0.0167 0.988491181093208
FANCG 0.0135 1.00940140509944
ALDH1B1 0.0135 1.00940140509944
FAP 0.023 1.0160701429937
FBLN1 0.0067 1.00465488659063
SAMD9L 0.0517 1.03648554749847
FAM123A -7e-04 0.999514914665561
ATAD3C 0.1105 1.07960233333138
FARSA -0.0266 0.981731219813741
USP12 0.0052 1.00361086887502
LOC219347 -0.002 0.998614666101029
PLAC9 -0.002 0.998614666101029
FASN 0.0355 1.02491196890794
MTIF3 0.0052 1.00361086887502
GSX1 0.0052 1.00361086887502
OR8U1 0.0252 1.01762075451613
OR4C16 -0.0167 0.988491181093208
OR4C11 -0.0167 0.988491181093208
OR4S2 -0.7538 0.593039456732664
OR4C6 -0.7538 0.593039456732664
OR5D14 -0.0827 0.944288758062864
OR5L1 -0.0827 0.944288758062864
OR5D18 -0.0827 0.944288758062864
OR7E5P -0.0827 0.944288758062864
OR5AS1 -0.0827 0.944288758062864
OR8K5 0.0252 1.01762075451613
OR5T2 0.0252 1.01762075451613
OR8H1 0.0252 1.01762075451613
OR8K3 0.0252 1.01762075451613
OR8J1 0.0252 1.01762075451613
OR5R1 0.0252 1.01762075451613
OR5M3 0.0252 1.01762075451613
OR5M8 0.0252 1.01762075451613
OR5M11 0.0252 1.01762075451613
OR5AR1 0.0252 1.01762075451613
FAT1 0.0215 1.01501426276682
OR5AK4P 0.0252 1.01762075451613
LRRC55 0.0252 1.01762075451613
SMTNL1 0.0252 1.01762075451613
YPEL4 0.0252 1.01762075451613
MED19 0.0252 1.01762075451613
C7orf62 0.0103 1.00716496234914
ZNF804B 0.0103 1.00716496234914
FOLH1B 0.0033 1.0022900037583
FAT2 -0.0159 0.989039468996991
C10orf107 0.0357 1.02505406172515
TMEM26 0.0357 1.02505406172515
ZCCHC24 -0.002 0.998614666101029
ENKUR 0.009 1.00625782349778
ARMC3 0.009 1.00625782349778
UNC5B -0.002 0.998614666101029
FAU 0.0252 1.01762075451613
LOC219731 -0.0157 0.98917658848505
STOX1 -0.002 0.998614666101029
C10orf35 -0.002 0.998614666101029
TYSND1 -0.002 0.998614666101029
ZNF25 -0.0191 0.986848140414499
GJD4 -0.0191 0.986848140414499
CCNY 2.1998 4.59415649051688
RTKN2 0.0357 1.02505406172515
TBATA -0.002 0.998614666101029
C11orf45 0.0016 1.00110965069616
HYLS1 -0.0236 0.98377479650774
TMEM218 -0.0236 0.98377479650774
SLC37A2 -0.0236 0.98377479650774
OR8B12 -0.0236 0.98377479650774
OR8G5 -0.0236 0.98377479650774
OR10G8 -0.0236 0.98377479650774
OR10G9 -0.0236 0.98377479650774
OR10S1 -0.0236 0.98377479650774
OR6T1 -0.0236 0.98377479650774
OR4D5 -0.0236 0.98377479650774
TBCEL -0.0236 0.98377479650774
FBLN2 0.0268 1.01874995809481
TMEM136 -0.0236 0.98377479650774
MRPL21 0.0022 1.00152608708476
TPCN2 0.0022 1.00152608708476
SPATA19 0.0016 1.00110965069616
OR6Q1 0.0252 1.01762075451613
OR9I1 0.0252 1.01762075451613
OR9Q1 0.0252 1.01762075451613
OR9Q2 0.0252 1.01762075451613
OR1S2 0.0252 1.01762075451613
OR1S1 0.0252 1.01762075451613
OR10Q1 0.0252 1.01762075451613
OR5B17 0.0252 1.01762075451613
OR5B21 0.0252 1.01762075451613
GLYATL2 0.0252 1.01762075451613
MPEG1 0.0252 1.01762075451613
OR5A2 0.0252 1.01762075451613
OR5A1 0.0252 1.01762075451613
OR4D6 0.0252 1.01762075451613
OR4D11 0.0252 1.01762075451613
PATL1 0.0252 1.01762075451613
PLAC1L 0.0252 1.01762075451613
MS4A15 0.0252 1.01762075451613
ABCB7 -0.005 0.996540262827868
ALDH1A3 0.0181 1.01262499473396
FBN1 4e-04 1.00027729731202
VWCE 0.0252 1.01762075451613
CYBASC3 0.0252 1.01762075451613
PPP1R32 0.0252 1.01762075451613
GDPD4 0.0022 1.00152608708476
C11orf82 -0.0569 0.961327560228248
CCDC83 0.0033 1.0022900037583
ORAOV1 0.0022 1.00152608708476
LRTOMT 0.0022 1.00152608708476
FAM194B -0.0125 0.991373087462662
SPERT -0.0125 0.991373087462662
FBN2 -0.0159 0.989039468996991
DLEU7 -0.0125 0.991373087462662
FAM124A -0.0125 0.991373087462662
TPTE2P3 -0.0125 0.991373087462662
SKA1 0.0322 1.02257027912562
CCDC11 0.0322 1.02257027912562
DOK6 0.0036 1.00249844577676
EFEMP1 0.0303 1.02122446128627
ATOH7 -0.002 0.998614666101029
OTUD1 0.009 1.00625782349778
HEPACAM -0.0236 0.98377479650774
FBP1 0.0043 1.00298497908078
OAF -0.0236 0.98377479650774
TIGD3 0.0252 1.01762075451613
FAM181B -0.0569 0.961327560228248
CCDC89 0.0033 1.0022900037583
FCAR -0.0173 0.988080164642491
CTAGE10P -0.0125 0.991373087462662
RNF152 -0.0178 0.987737781486253
FCER1A -0.0121 0.991647992555022
USP32P2 -1.1284 0.457422741967161
MS4A2 0.0252 1.01762075451613
FCER1G -0.0121 0.991647992555022
LOC220729 -0.0139 0.990411519649093
FCER2 -0.0266 0.981731219813741
FABP5P3 0.0109 1.0075839175948
CBWD5 0.0482 1.03397406555457
FCGR1A 0.0288 1.0201632247926
LOC220906 0.009 1.00625782349778
ZNF438 0.009 1.00625782349778
ZEB1-AS1 0.009 1.00625782349778
SLC16A9 0.0357 1.02505406172515
FAM13C 0.0357 1.02505406172515
MARCH8 -0.009 0.993781093322555
C10orf25 -0.009 0.993781093322555
TMEM72-AS1 -0.009 0.993781093322555
HNRNPA3 -0.0116 0.99199173112201
ZNF485 -0.009 0.993781093322555
ALDH3B1 0.0022 1.00152608708476
FCGR1B 0.0288 1.0201632247926
RASGEF1A -0.009 0.993781093322555
CCDC7 0.009 1.00625782349778
REEP3 0.0357 1.02505406172515
JMJD1C 0.0357 1.02505406172515
UCMA -0.0399 0.97272236905236
C10orf111 -0.0045 0.996885697220376
FAM171A1 -0.0045 0.996885697220376
SLC39A12 0.009 1.00625782349778
NSUN6 0.009 1.00625782349778
ARL5B 0.009 1.00625782349778
LRRN4CL 0.0252 1.01762075451613
HNRNPUL2 0.0252 1.01762075451613
ALKBH3 -0.0167 0.988491181093208
LOC221122 -0.0167 0.988491181093208
N6AMT2 0.0607 1.04297169111272
SKA3 0.0607 1.04297169111272
EFHA1 0.0607 1.04297169111272
SPATA13 -7e-04 0.999514914665561
CPNE2 -0.008 0.994470168673214
GPR114 -0.008 0.994470168673214
PRSS54 -0.008 0.994470168673214
FCGR2A -0.0121 0.991647992555022
CES5A -0.008 0.994470168673214
LINC00305 -0.0178 0.987737781486253
CCDC162P 0.0044 1.00305450311131
AKD1 0.0044 1.00305450311131
NT5DC1 0.0076 1.00528181845239
FCGR2B -0.0121 0.991647992555022
FAM26D 0.0076 1.00528181845239
ZUFSP 0.0076 1.00528181845239
FAM162B 0.0076 1.00528181845239
C6orf170 0.0076 1.00528181845239
BEND6 -0.0126 0.991304373098102
GSTA5 0.016 1.0111520808513
OPN5 0.016 1.0111520808513
GPR115 0.016 1.0111520808513
GPR116 0.016 1.0111520808513
FCGR3A -0.0121 0.991647992555022
TDRD6 0.016 1.0111520808513
SPATS1 -0.002 0.998614666101029
C6orf223 -0.002 0.998614666101029
RSPH9 -0.002 0.998614666101029
LRRC73 -0.002 0.998614666101029
TREML5P -0.002 0.998614666101029
ADCY10P1 -0.002 0.998614666101029
C6orf130 -0.002 0.998614666101029
KIF6 -0.002 0.998614666101029
TMEM217 -0.002 0.998614666101029
FGD2 -0.002 0.998614666101029
PI16 -0.002 0.998614666101029
C6orf89 -0.002 0.998614666101029
ARMC12 -0.002 0.998614666101029
C6orf1 -0.002 0.998614666101029
LEMD2 -0.002 0.998614666101029
FCGR3B -0.0121 0.991647992555022
ZBTB9 -0.002 0.998614666101029
ZBTB12 0.1441 1.10504107775612
C6orf136 0.0342 1.02398884558558
ZSCAN12P1 0.0013 1.00090149743949
